id,application_dt,sample_cd,education_cd,gender_cd,age,car_own_flg,car_type_flg,appl_rej_cnt,good_work_flg,Score_bki,out_request_cnt,region_rating,home_address_cd,work_address_cd,income,SNA,first_time_cd,Air_flg
97159,14APR2014,train,SCH,F,35,N,N,0,0,-0.90529205,2,80,2,3,25000,2,4,N
97160,14APR2014,train,SCH,F,21,N,N,0,0,-2.80904861,0,50,2,3,17000,2,3,N
97161,14APR2014,train,SCH,M,49,N,N,1,0,-2.34495212,1,50,2,3,55000,4,1,N
97162,14APR2014,train,SCH,F,37,N,N,0,0,-2.05889921,4,40,2,3,50000,1,4,Y
97163,14APR2014,train,GRD,F,38,N,N,2,0,-2.22934394,5,40,2,3,82000,2,2,N
97164,14APR2014,train,SCH,M,38,Y,Y,0,0,-1.85392,1,80,2,3,90000,1,4,N
97165,14APR2014,train,SCH,F,51,N,N,0,0,-2.91446923,1,50,2,3,14000,1,1,N
97166,14APR2014,train,UGR,F,37,N,N,0,0,-2.42165973,1,40,2,3,18000,1,4,N
97167,14APR2014,train,SCH,F,26,N,N,0,0,-1.31174861,1,80,2,3,30000,1,4,N
97168,14APR2014,train,SCH,F,38,Y,N,0,1,-2.01989034,0,60,2,3,27000,1,3,N
97169,14APR2014,train,GRD,F,55,N,N,0,1,-1.91236841,3,60,1,2,15000,1,4,Y
97170,14APR2014,train,SCH,M,28,N,N,0,0,-1.4886933,1,80,2,3,25000,1,4,N
97171,14APR2014,train,SCH,M,50,N,N,0,0,-2.23200826,0,50,1,2,12000,1,4,N
97172,14APR2014,train,UGR,M,46,Y,N,0,0,-2.57572316,2,40,2,3,70000,1,4,N
97173,14APR2014,train,GRD,F,43,N,N,1,1,-0.99426671,3,40,2,3,65000,1,2,N
97174,14APR2014,train,GRD,M,32,Y,N,2,1,-0.88433909,3,70,1,3,80000,1,2,N
97175,14APR2014,train,SCH,F,38,Y,N,0,0,-1.47099021,0,50,2,3,15000,1,4,N
97176,14APR2014,train,UGR,F,39,N,N,0,1,-2.028931,1,50,2,3,17000,1,3,N
97177,14APR2014,train,SCH,F,49,N,N,0,0,-2.40288813,0,50,2,3,17000,1,2,N
97178,14APR2014,train,SCH,M,56,Y,N,0,0,-2.801586,1,60,2,3,40000,2,3,N
97179,14APR2014,train,SCH,M,25,Y,N,0,0,-1.77526279,1,50,1,2,30000,1,4,N
97180,14APR2014,train,PGR,M,27,Y,Y,0,1,-1.86146965,1,80,2,3,85000,1,4,N
97181,14APR2014,train,SCH,M,40,N,N,0,0,-1.29915615,0,50,2,3,40000,2,4,N
97182,14APR2014,train,GRD,F,25,N,N,0,1,-1.82152184,2,80,2,3,30000,1,1,Y
97183,14APR2014,train,GRD,F,39,Y,N,0,1,-2.14720633,1,60,1,2,25000,1,1,N
97184,14APR2014,train,GRD,F,52,Y,N,0,0,-2.28563878,1,50,1,1,40000,1,3,N
97185,14APR2014,train,SCH,M,29,Y,N,0,0,-2.57278237,0,60,2,3,20000,1,4,N
97186,14APR2014,train,SCH,F,44,N,N,0,0,-2.02410005,0,60,1,2,15000,1,4,N
97187,14APR2014,train,SCH,M,26,Y,Y,0,0,-1.62100008,0,80,2,3,38000,4,1,N
97188,14APR2014,train,UGR,F,30,Y,N,0,0,-1.72650829,2,60,1,2,22500,1,3,N
97189,14APR2014,train,SCH,F,55,N,N,0,0,-2.59473286,3,50,1,2,14000,1,4,Y
97190,14APR2014,train,SCH,M,43,N,N,0,0,-2.74830865,1,60,2,3,30000,4,1,N
97191,14APR2014,train,SCH,M,56,Y,N,0,0,-1.99332082,1,80,2,3,60000,2,3,N
97192,14APR2014,train,PGR,M,45,N,N,0,0,-1.98596789,0,60,1,2,40000,2,3,N
97193,14APR2014,train,UGR,M,31,N,N,0,0,-2.47816563,1,50,2,3,60000,3,1,N
97194,14APR2014,train,GRD,F,31,N,N,1,0,-2.76885991,0,60,2,3,20000,2,3,N
97195,14APR2014,train,SCH,M,57,Y,Y,0,0,-2.03572371,2,40,2,3,25000,1,2,N
97196,14APR2014,train,UGR,M,31,N,N,0,1,-1.23917284,0,80,2,3,60000,1,3,N
97197,14APR2014,train,GRD,F,51,N,N,0,0,-3.03356471,4,50,2,3,30000,1,4,N
97198,14APR2014,train,GRD,M,44,Y,N,0,0,-1.16338981,1,50,2,3,150000,1,2,N
97199,14APR2014,train,UGR,M,38,N,N,0,0,-2.17401486,1,50,2,3,30000,4,1,N
97200,14APR2014,train,SCH,M,23,N,N,0,1,-2.58875733,2,80,2,3,27000,1,3,N
97201,14APR2014,train,SCH,F,32,N,N,0,0,-2.23936004,2,60,2,3,20000,4,1,N
97202,14APR2014,train,GRD,F,63,N,N,0,0,-1.294151,1,50,2,3,60000,1,2,N
97203,14APR2014,train,SCH,M,34,Y,N,0,0,-2.1684423,0,50,2,3,6000,1,4,N
97204,14APR2014,train,SCH,F,56,Y,N,2,0,-2.04104826,3,60,2,3,50000,1,3,Y
97205,14APR2014,train,SCH,M,28,Y,N,0,0,-1.26849986,0,50,2,3,28000,1,4,N
97206,14APR2014,train,SCH,F,58,N,N,0,0,-2.23663104,0,80,2,3,33000,1,3,N
97207,14APR2014,train,SCH,M,27,Y,Y,0,0,-1.8340208,0,40,2,3,20000,1,4,N
97208,14APR2014,train,SCH,M,26,N,N,0,0,-2.35796245,0,50,1,2,25000,4,1,N
97209,14APR2014,train,GRD,F,43,Y,Y,0,0,-2.59040235,3,80,2,3,60000,1,4,N
97210,14APR2014,train,UGR,F,23,N,N,0,0,-0.88447188,0,50,2,3,22000,4,3,N
97211,14APR2014,train,SCH,F,34,Y,N,0,0,-2.45878418,1,60,2,3,52000,1,4,N
97212,14APR2014,train,GRD,F,27,Y,N,0,0,-2.0433989,0,60,1,2,25000,4,3,N
97213,14APR2014,train,SCH,F,27,N,N,0,0,-1.8264528,2,40,2,3,20000,2,2,N
97214,14APR2014,train,SCH,M,39,N,N,0,1,-2.34879282,3,50,1,1,35000,3,1,N
97215,14APR2014,train,GRD,M,40,Y,Y,1,0,-1.27252012,1,50,2,3,50000,1,2,N
97216,14APR2014,train,SCH,M,28,N,N,0,1,-2.00311134,2,50,2,3,13000,1,2,N
97217,14APR2014,train,SCH,F,34,N,N,0,0,-1.50399035,3,60,2,3,12000,4,3,N
97218,14APR2014,train,GRD,F,28,Y,N,0,0,-2.67209651,2,80,2,3,70000,1,4,N
97219,14APR2014,train,UGR,F,68,N,N,0,0,-1.96010112,2,50,2,3,25000,1,4,N
97220,14APR2014,train,SCH,F,33,N,N,0,0,-1.73140047,0,40,2,3,80000,1,4,N
97221,14APR2014,train,SCH,F,29,N,N,5,0,-1.51385035,4,50,2,3,18000,4,3,N
97222,14APR2014,train,UGR,M,40,Y,Y,0,0,-1.83383793,3,80,2,3,268000,1,3,Y
97223,14APR2014,train,SCH,M,27,N,N,2,0,-2.12244105,2,40,2,3,20000,3,1,N
97224,14APR2014,train,UGR,F,53,N,N,1,0,-2.31024661,4,80,2,3,25000,1,4,N
97225,14APR2014,train,SCH,M,63,N,N,0,0,-2.63261275,1,40,2,3,15000,4,1,N
97226,14APR2014,train,GRD,F,37,N,N,0,1,-2.07479608,1,60,2,3,30000,1,4,N
97227,14APR2014,train,UGR,F,25,N,N,0,0,-1.56696366,3,60,2,3,25000,2,2,N
97228,14APR2014,train,SCH,F,36,Y,Y,0,0,-1.95386264,1,50,2,3,15000,4,3,N
97229,14APR2014,train,GRD,M,29,N,N,0,0,-1.53678222,3,60,2,3,110000,1,3,N
97230,14APR2014,train,SCH,F,50,N,N,0,0,-1.80612394,1,50,2,3,12000,1,2,N
97231,14APR2014,train,SCH,F,25,N,N,0,0,-2.0823972,4,50,2,3,25000,1,3,N
97232,14APR2014,train,GRD,F,36,N,N,0,0,-1.59341828,2,50,2,3,50000,1,3,N
97233,14APR2014,train,SCH,F,54,N,N,0,0,-2.07746013,2,50,2,3,20000,1,4,N
97234,14APR2014,train,SCH,F,57,N,N,0,0,-1.77806675,4,60,2,3,15500,1,3,N
97235,14APR2014,train,GRD,M,39,Y,Y,0,0,-1.85694447,0,80,2,3,225000,1,3,Y
97236,14APR2014,train,SCH,F,44,N,N,0,0,-2.48717229,0,40,2,3,36000,1,4,N
97237,14APR2014,train,SCH,M,55,N,N,0,1,-1.6626366999999995,1,80,2,3,38000,3,3,N
97238,14APR2014,train,SCH,F,37,Y,N,0,0,-1.83594293,2,70,1,3,60000,1,4,N
97239,14APR2014,train,SCH,M,30,N,N,0,0,-1.64493156,1,50,2,3,21000,1,2,N
97240,14APR2014,train,SCH,F,31,Y,N,0,0,-1.50349406,0,40,2,3,22000,1,4,N
97241,14APR2014,train,GRD,F,50,N,N,0,0,-2.70292367,2,80,2,3,53000,1,4,N
97242,14APR2014,train,SCH,M,35,N,N,0,0,-2.56221376,2,70,1,2,47000,1,4,N
97243,14APR2014,train,UGR,M,32,Y,Y,0,0,-2.93730653,1,60,2,3,40000,1,4,Y
97244,14APR2014,train,GRD,F,53,N,N,0,1,-2.24419462,7,50,1,2,22000,1,3,N
97245,14APR2014,train,GRD,F,30,N,N,0,0,-2.41124253,3,80,2,3,80000,1,4,N
97246,14APR2014,train,GRD,F,40,N,N,0,1,-2.15053163,2,50,1,2,27000,3,1,N
97247,14APR2014,train,SCH,M,37,Y,N,0,0,-2.64113686,2,50,2,3,25000,1,3,N
97248,14APR2014,train,SCH,F,30,N,N,1,1,-2.2417696,11,50,2,3,20000,4,1,N
97249,14APR2014,train,SCH,M,27,N,N,0,0,-2.31384678,1,60,2,3,30000,1,1,N
97250,14APR2014,train,UGR,F,21,N,N,0,0,-2.53371749,0,60,2,3,15000,1,4,N
97251,14APR2014,train,GRD,F,28,N,N,0,0,-2.12004616,5,80,2,3,40000,1,3,Y
97252,14APR2014,train,GRD,F,43,N,N,0,0,-1.96856429,4,60,2,3,50000,4,1,N
97253,14APR2014,train,SCH,F,49,N,N,0,0,-2.24343528,3,50,2,3,30000,1,3,N
97254,14APR2014,train,SCH,F,38,N,N,0,0,-1.83183057,4,40,2,3,10500,1,2,N
97255,14APR2014,train,SCH,M,36,N,N,0,0,-2.94088901,1,50,2,3,35000,1,4,N
97256,14APR2014,train,GRD,F,54,N,N,0,0,-2.38919792,1,50,2,3,35000,1,4,N
97257,14APR2014,train,GRD,F,49,Y,Y,0,0,-1.77526279,0,80,2,3,5000,1,3,Y
97258,14APR2014,train,GRD,M,63,Y,Y,0,1,-2.18403096,0,60,2,3,25000,1,3,Y
97259,14APR2014,train,GRD,F,54,N,N,0,0,-2.48622998,2,60,2,3,40000,2,1,N
97260,14APR2014,train,GRD,F,25,Y,N,0,0,-0.8522219999999999,0,60,2,3,35000,3,2,N
97261,14APR2014,train,SCH,F,44,N,N,0,0,-2.24638293,0,50,2,3,15000,1,4,N
97262,14APR2014,train,SCH,M,28,N,N,0,0,-2.21825052,0,80,2,3,40000,1,4,N
97263,14APR2014,train,UGR,F,22,N,N,0,1,-1.74361858,1,80,2,3,30000,1,1,N
97264,14APR2014,train,GRD,F,45,N,N,0,1,-2.43588315,0,70,2,3,50000,1,4,Y
97265,14APR2014,train,GRD,F,26,N,N,1,0,-1.73736406,5,50,1,2,34000,2,3,N
97266,14APR2014,train,GRD,F,67,N,N,0,0,-1.52642194,1,80,2,3,21000,1,4,N
97267,14APR2014,train,GRD,F,29,Y,Y,0,0,-1.44555722,5,50,2,3,98000,1,3,N
97268,14APR2014,train,UGR,F,41,N,N,0,0,-1.6218639,2,60,2,3,20000,1,3,N
97269,14APR2014,train,SCH,M,29,N,N,0,0,-1.56090421,4,80,2,3,40000,1,3,Y
97270,14APR2014,train,SCH,F,46,N,N,0,0,-2.2226542,0,60,2,3,25000,2,2,N
97271,14APR2014,train,SCH,M,35,Y,N,0,0,-2.23283813,0,80,2,3,55000,1,4,N
97272,14APR2014,train,UGR,F,30,N,N,3,0,-1.32887776,3,60,2,3,22000,4,1,N
97273,14APR2014,train,SCH,M,58,N,N,1,0,-2.18927076,2,60,2,3,10000,4,1,N
97274,14APR2014,train,SCH,M,64,N,N,0,0,-1.82496404,4,60,2,3,7000,4,1,N
97275,14APR2014,train,SCH,F,35,N,N,0,0,-2.44301571,1,40,2,3,22000,2,3,N
97276,14APR2014,train,SCH,F,48,N,N,0,0,-1.80094547,0,50,2,3,30000,4,1,N
97277,14APR2014,train,GRD,M,34,N,N,0,0,-2.52617995,4,70,2,3,40000,1,4,N
97278,14APR2014,train,GRD,F,34,N,N,1,0,-2.52171568,2,60,2,3,25000,1,3,N
97279,14APR2014,train,SCH,F,57,N,N,0,0,-1.5783321,4,80,2,3,15500,2,1,Y
97280,14APR2014,train,GRD,F,50,N,N,0,0,-1.24345176,3,40,1,2,40000,1,2,N
97281,14APR2014,train,UGR,F,35,N,N,0,0,-1.24617798,2,50,2,3,10000,4,3,N
97282,14APR2014,train,SCH,F,59,N,N,0,0,-2.04492594,2,50,3,3,21000,1,4,N
97283,14APR2014,train,SCH,F,65,N,N,0,0,-1.6216332,2,40,2,3,10000,1,4,N
97284,14APR2014,train,UGR,F,64,Y,Y,0,0,-3.17484189,0,70,2,3,35600,1,3,N
97285,14APR2014,train,SCH,M,39,N,N,2,0,-1.78015492,3,50,1,1,25000,2,3,N
97286,14APR2014,train,SCH,F,46,Y,Y,0,1,-2.48379237,1,80,2,3,30000,2,1,N
97287,14APR2014,train,SCH,M,48,Y,Y,0,0,-2.4399346,4,60,2,3,48000,3,1,N
97288,14APR2014,train,UGR,M,37,Y,N,0,0,-1.9780714,3,50,2,3,35000,4,2,N
97289,14APR2014,train,SCH,F,51,N,N,0,0,-2.18946004,1,50,2,3,13000,4,1,N
97290,14APR2014,train,GRD,M,42,Y,Y,0,0,-2.08016479,3,60,2,3,47000,1,3,N
97291,14APR2014,train,SCH,F,28,N,N,1,0,-1.77683262,1,40,2,3,39000,2,3,N
97292,14APR2014,train,SCH,M,27,N,N,0,0,-1.62085744,0,80,2,3,35000,1,2,N
97293,14APR2014,train,SCH,F,27,N,N,0,1,-1.9630274,1,50,1,2,10000,1,4,N
97294,14APR2014,train,SCH,M,54,Y,N,0,0,-2.2420258,0,50,2,3,25000,1,2,N
97295,14APR2014,train,SCH,M,44,N,N,0,0,-1.66243252,1,50,2,3,50000,1,4,N
97296,14APR2014,train,SCH,F,23,N,N,0,0,-1.3473188,2,70,2,3,50000,1,2,Y
97297,14APR2014,train,SCH,F,46,N,N,0,0,-1.93296818,1,50,2,3,18000,1,3,N
97298,14APR2014,train,GRD,F,29,N,N,0,0,-1.52381145,1,70,2,3,50000,1,3,N
97299,14APR2014,train,SCH,M,50,N,N,0,0,-2.3338793,0,60,2,3,40000,1,3,N
97300,14APR2014,train,GRD,F,50,Y,Y,0,0,-1.86646779,5,60,2,3,60000,1,3,Y
97301,14APR2014,train,ACD,M,55,Y,Y,0,0,-1.79630215,1,80,2,3,70000,1,4,Y
97302,14APR2014,train,SCH,F,37,N,N,0,1,-2.12114874,0,60,1,2,35000,1,3,Y
97303,14APR2014,train,GRD,M,54,N,N,0,0,-1.97004329,2,50,1,1,40000,1,4,N
97304,14APR2014,train,SCH,F,29,N,N,0,0,-1.28972302,0,80,2,3,36000,1,3,N
97305,14APR2014,train,SCH,F,33,Y,Y,0,0,-1.58513093,2,60,2,3,25000,2,3,N
97306,14APR2014,train,GRD,F,40,Y,N,0,0,-1.77526279,1,50,2,3,20000,1,3,N
97307,14APR2014,train,UGR,M,29,Y,N,0,0,-2.10141518,1,50,2,2,35000,1,4,N
97308,14APR2014,train,SCH,F,46,N,N,1,0,-1.76408264,1,40,2,3,19000,1,1,N
97309,14APR2014,train,SCH,F,31,N,N,0,0,-2.45928794,4,70,1,2,21000,4,1,N
97310,14APR2014,train,SCH,M,33,Y,Y,0,0,-1.53812804,0,40,2,3,50000,1,2,N
97311,14APR2014,train,SCH,M,41,N,N,1,1,-2.22300848,0,80,2,3,43000,1,4,N
97312,14APR2014,train,UGR,M,49,N,N,0,0,-2.12114134,1,40,2,3,30000,1,2,N
97313,14APR2014,train,SCH,M,31,N,N,0,0,-1.74196677,1,70,2,3,29000,1,3,N
97314,14APR2014,train,SCH,F,52,N,N,0,0,-2.50584458,1,40,2,3,18000,1,3,N
97315,14APR2014,train,SCH,F,24,N,N,0,1,-0.9213939,1,40,2,3,31000,1,3,N
97316,14APR2014,train,SCH,F,46,N,N,0,0,-2.06636305,3,60,2,3,30000,3,2,N
97317,14APR2014,train,SCH,F,35,N,N,0,0,-1.61097154,4,50,2,3,40000,4,3,N
97318,14APR2014,train,GRD,F,45,N,N,0,1,-0.71592625,0,80,2,3,200000,1,4,N
97319,14APR2014,train,GRD,F,32,Y,N,1,0,-1.02593357,1,60,2,3,20000,1,2,N
97320,14APR2014,train,UGR,M,65,N,N,0,0,-2.68199986,1,70,2,3,8000,4,2,N
97321,14APR2014,train,UGR,F,39,N,N,0,0,-1.77622266,3,50,2,3,15000,1,2,N
97322,14APR2014,train,SCH,F,30,N,N,0,0,-1.61610282,8,70,2,3,45000,1,4,N
97323,14APR2014,train,GRD,F,34,N,N,0,0,-1.91751202,0,50,1,2,30000,1,4,N
97324,14APR2014,train,GRD,M,32,Y,Y,0,0,-2.03709428,4,80,2,3,50000,1,4,Y
97325,14APR2014,train,UGR,F,48,N,N,0,0,-2.20412621,1,80,2,3,30000,1,4,N
97326,14APR2014,train,SCH,M,48,Y,Y,0,0,-1.69517761,0,80,2,3,60000,4,1,Y
97327,14APR2014,train,GRD,F,27,N,N,0,0,-1.5695366000000002,3,50,2,2,22000,3,3,N
97328,14APR2014,train,UGR,M,37,Y,N,0,0,-1.8247735,1,50,2,3,25000,3,2,N
97329,14APR2014,train,SCH,F,44,N,N,0,0,-1.93964899,0,50,2,3,20000,4,1,N
97330,14APR2014,train,UGR,F,36,N,N,0,1,-2.54148829,1,70,2,3,15000,1,3,N
97331,14APR2014,train,SCH,M,36,N,N,1,0,-2.76906419,3,50,2,3,30000,4,1,N
97332,14APR2014,train,GRD,M,26,Y,Y,0,0,-2.26462195,2,70,1,2,95000,1,1,Y
97333,14APR2014,train,SCH,F,59,N,N,0,0,-2.14726942,2,40,2,3,13000,1,3,N
97334,14APR2014,train,GRD,F,54,N,N,0,0,-0.92403019,0,50,2,3,110000,1,1,N
97335,14APR2014,train,SCH,F,41,N,N,1,1,-1.94436083,2,60,2,3,15000,4,1,N
97336,14APR2014,train,GRD,M,30,N,N,1,0,-1.74673173,11,50,2,3,90000,2,3,N
97337,14APR2014,train,GRD,F,32,Y,Y,0,1,-1.57508692,1,50,2,3,30000,2,3,N
97338,14APR2014,train,SCH,M,27,N,N,0,0,-2.25955676,3,60,2,3,25000,4,1,N
97339,14APR2014,train,GRD,M,39,N,N,0,0,-2.48901829,8,80,2,3,40000,1,4,Y
97340,14APR2014,train,SCH,M,51,N,N,0,0,-2.15610995,5,50,2,3,30000,4,1,N
97341,14APR2014,train,SCH,F,47,N,N,0,0,-1.92307815,1,30,2,3,12000,1,4,N
97342,14APR2014,train,GRD,F,42,N,N,0,0,-2.55381162,0,60,2,3,45000,1,3,N
97343,14APR2014,train,UGR,F,46,N,N,0,0,-1.8411237,1,60,2,3,12000,1,3,N
97344,14APR2014,train,GRD,F,51,N,N,0,0,-1.38515605,1,60,2,3,20000,1,4,N
97345,14APR2014,train,GRD,M,32,Y,Y,0,0,-2.07335063,2,80,2,3,50000,1,3,N
97346,14APR2014,train,GRD,F,36,N,N,0,0,-1.36851309,1,80,2,3,40000,1,4,N
97347,14APR2014,train,SCH,F,40,N,N,0,0,-2.27158129,0,40,2,3,12000,1,3,N
97348,14APR2014,train,SCH,M,31,N,N,1,0,-1.97497591,0,50,2,3,18000,4,1,N
97349,14APR2014,train,UGR,M,25,Y,Y,0,0,-1.64048436,2,80,2,3,50000,1,3,Y
97350,14APR2014,train,GRD,F,57,N,N,0,1,-1.8839946,2,50,2,3,25000,4,1,N
97351,14APR2014,train,SCH,M,28,Y,Y,0,0,-1.56237136,1,50,2,3,35000,4,1,N
97352,14APR2014,train,GRD,M,23,N,N,0,0,-1.14165799,0,80,2,3,45000,4,3,N
97353,14APR2014,train,UGR,M,38,N,N,0,1,-2.35968403,2,40,1,2,24000,1,4,N
97354,14APR2014,train,GRD,F,35,Y,N,0,0,-2.04994536,1,50,2,3,42000,1,3,N
97355,14APR2014,train,GRD,M,28,N,N,1,0,-1.63521626,3,80,2,3,70000,1,4,N
97356,14APR2014,train,UGR,F,21,N,N,1,0,-1.50060366,0,70,2,3,80000,1,3,Y
97357,14APR2014,train,UGR,F,28,N,N,0,0,-2.1042109,0,80,2,3,40000,1,2,Y
97358,14APR2014,train,GRD,M,32,N,N,0,0,-1.04402087,3,40,1,1,47000,1,3,N
97359,14APR2014,train,GRD,F,36,Y,Y,0,0,-2.43567348,0,60,2,3,15000,1,3,N
97360,14APR2014,train,SCH,F,46,N,N,0,0,-2.10477038,2,50,2,3,30000,1,3,N
97361,14APR2014,train,GRD,F,36,N,N,0,0,-1.94153888,2,60,2,3,70000,1,4,N
97362,14APR2014,train,SCH,M,31,N,N,0,0,-2.03449099,1,40,1,2,26000,2,4,N
97363,14APR2014,train,GRD,F,26,N,N,0,1,-2.17059814,3,50,2,3,7000,3,3,N
97364,14APR2014,train,SCH,M,29,N,N,1,1,-1.77952278,7,40,1,2,56000,4,3,N
97365,14APR2014,train,SCH,F,30,N,N,2,0,-1.54320032,5,40,2,3,13000,4,1,N
97366,14APR2014,train,GRD,M,26,Y,N,0,0,-2.44723899,1,50,2,3,30000,1,4,N
97367,14APR2014,train,SCH,M,30,Y,Y,1,0,-2.18214685,9,60,2,3,25000,2,3,N
97368,14APR2014,train,GRD,M,26,N,N,0,0,-2.64847628,0,50,2,3,25000,1,3,N
97369,14APR2014,train,GRD,F,42,Y,Y,0,0,-1.64802991,0,80,2,3,60000,1,4,Y
97370,14APR2014,train,SCH,F,38,N,N,3,0,-1.60657454,8,60,2,3,30000,1,3,N
97371,14APR2014,train,SCH,F,47,N,N,0,0,-1.84804286,2,60,1,2,31000,3,1,N
97372,14APR2014,train,GRD,F,36,Y,Y,0,0,-2.42185225,7,40,1,2,35000,1,3,Y
97373,14APR2014,train,UGR,M,54,N,N,0,1,-1.82278379,1,50,2,3,40000,1,1,N
97374,14APR2014,train,SCH,F,39,N,N,1,0,-1.87419174,6,50,2,3,20000,1,2,N
97375,14APR2014,train,GRD,F,45,Y,N,0,0,-2.92542664,1,60,1,2,30000,4,3,N
97376,14APR2014,train,SCH,M,32,N,N,3,0,-1.26416391,10,70,2,3,25000,1,1,Y
97377,14APR2014,train,GRD,F,42,N,N,0,1,-1.70620042,1,50,2,3,45000,1,4,N
97378,14APR2014,train,UGR,M,34,Y,Y,0,1,-1.48668625,0,50,2,3,35000,1,1,N
97379,14APR2014,train,UGR,M,48,N,N,0,0,-1.87656939,0,60,2,3,50000,1,1,N
97380,14APR2014,train,SCH,F,29,N,N,1,0,-1.21666807,0,40,2,3,25000,2,1,N
97381,14APR2014,train,SCH,M,33,N,N,0,1,-1.69329942,2,60,2,3,25000,3,3,N
97382,14APR2014,train,PGR,M,35,Y,Y,0,0,-2.06404427,1,70,2,3,50000,1,3,Y
97383,14APR2014,train,SCH,F,54,N,N,0,0,-2.71511812,3,80,2,3,50000,1,4,N
97384,14APR2014,train,UGR,F,52,N,N,1,0,-1.04026706,3,40,2,3,60000,1,4,N
97385,14APR2014,train,GRD,F,40,N,N,0,0,-2.0091810000000003,0,60,2,3,50000,1,4,N
97386,14APR2014,train,GRD,F,33,Y,Y,0,0,-3.11685621,0,50,2,3,29000,1,2,Y
97387,14APR2014,train,SCH,F,24,N,N,0,0,-2.4815323,3,60,2,3,12000,4,1,N
97388,14APR2014,train,GRD,F,34,Y,Y,0,0,-2.86745891,0,70,1,2,400000,1,4,Y
97389,14APR2014,train,GRD,F,46,Y,Y,0,0,-1.8745202,0,40,2,3,30000,1,3,N
97390,14APR2014,train,GRD,M,59,Y,Y,0,0,-0.71344535,1,80,2,3,60000,1,4,Y
97391,14APR2014,train,SCH,F,37,N,N,0,0,-2.04418766,2,50,1,1,13000,1,4,N
97392,14APR2014,train,SCH,F,23,N,N,4,0,-1.90681979,2,40,1,1,15000,1,4,N
97393,14APR2014,train,GRD,M,57,N,N,0,0,-1.51855575,1,50,2,3,15000,1,3,Y
97394,14APR2014,train,GRD,M,36,Y,Y,0,1,-2.60598986,2,50,1,3,80000,1,4,N
97395,14APR2014,train,SCH,F,39,Y,N,0,0,-2.42109796,4,50,1,1,20000,1,4,N
97396,14APR2014,train,SCH,M,33,Y,N,0,0,-1.78424573,3,40,2,3,51000,1,3,N
97397,14APR2014,train,GRD,M,48,N,N,1,0,-1.56003353,1,50,2,3,18000,1,3,N
97398,14APR2014,train,GRD,M,32,Y,Y,0,0,-2.21699436,3,40,2,3,60600,2,3,N
97399,14APR2014,train,SCH,F,36,N,N,0,1,-1.35659196,6,50,2,3,35000,1,3,N
97400,14APR2014,train,SCH,F,55,N,N,0,0,-2.19244366,1,60,2,3,7500,1,4,N
97401,14APR2014,train,GRD,M,42,N,N,0,0,-2.66435473,5,50,2,3,30000,1,3,N
97402,14APR2014,train,SCH,F,38,Y,Y,0,0,-1.58606049,2,60,2,3,50000,4,1,N
97403,14APR2014,train,SCH,F,51,N,N,0,0,-1.83730742,1,50,2,3,15000,2,2,Y
97404,14APR2014,train,SCH,M,31,N,N,0,0,-2.32343022,5,50,2,3,43000,4,1,N
97405,14APR2014,train,SCH,M,27,N,N,1,0,-1.49616087,2,50,2,3,30000,1,4,N
97406,14APR2014,train,SCH,F,52,Y,N,0,0,-2.00247371,0,40,2,3,20000,1,1,N
97407,14APR2014,train,SCH,F,47,N,N,0,0,-2.25381518,1,40,1,2,30000,2,3,N
97408,14APR2014,train,SCH,M,35,Y,Y,0,0,-2.08221162,2,60,2,3,50000,2,2,N
97409,14APR2014,train,SCH,F,50,N,N,0,0,-2.40097061,1,50,2,3,23000,1,4,N
97410,14APR2014,train,SCH,M,55,N,N,0,0,-2.04967153,3,50,2,3,40000,4,1,N
97411,14APR2014,train,UGR,M,42,Y,N,0,0,-2.07967164,1,50,2,3,25000,4,1,N
97412,14APR2014,train,UGR,M,32,Y,N,0,0,-1.86713436,0,60,2,3,70000,3,2,N
97413,14APR2014,train,SCH,F,56,N,N,0,0,-1.44898682,3,40,2,3,12500,1,2,N
97414,14APR2014,train,SCH,F,33,N,N,0,1,-1.6828119,1,70,2,3,15000,1,4,N
97415,14APR2014,train,SCH,F,28,N,N,0,0,-2.04797198,1,60,2,3,50000,1,3,Y
97416,14APR2014,train,SCH,F,52,N,N,0,0,-1.47813833,1,70,2,3,30000,4,1,N
97417,14APR2014,train,GRD,F,35,Y,N,0,0,-2.41457501,1,20,2,3,60000,4,1,N
97418,14APR2014,train,SCH,F,36,N,N,0,0,-1.00421674,3,50,1,2,35000,1,4,N
97419,14APR2014,train,GRD,M,58,Y,Y,0,1,-1.32710671,2,60,2,3,25000,3,2,Y
97420,14APR2014,train,GRD,M,55,Y,N,0,0,-2.16966378,0,80,2,3,25230,1,4,Y
97421,14APR2014,train,GRD,M,26,Y,Y,0,1,-1.36531152,1,70,2,3,74000,1,3,N
97422,14APR2014,train,SCH,F,40,Y,N,0,0,-2.56921248,1,50,1,2,30000,1,3,N
97423,14APR2014,train,GRD,F,59,Y,Y,0,1,-2.81265528,2,80,2,3,70000,1,4,N
97424,14APR2014,train,SCH,M,53,N,N,1,1,-1.23861011,4,50,2,3,40000,1,4,N
97425,14APR2014,train,SCH,F,32,N,N,1,0,-1.12961686,2,50,2,3,6000,4,3,N
97426,14APR2014,train,SCH,F,32,N,N,0,0,-1.84723933,0,50,2,3,20000,1,1,N
